Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Price_in_taka,Location
Acquire This Shop Which Is Up For Sale In Bandartila Near Bandartila Eye Hospital,3.8906742543804724,4.056364613014676,4,vacant,-16.43509055523782,chattogram,"৳1,500,000","39 No. South Halishahar Ward, Halishahar"
Worthy 1335 SQ FT Residential Apartment is for sale at 18 No. East Bakalia Ward,3.1461058729011553,3.163787397248211,4,vacant,1182.512566945396,chattogram,"৳5,340,000","18 No. East Bakalia Ward, Bakalia"
"Take The Deal Of Buying This 103 Sq Ft Commercial Area At Double Mooring, South Agrabad",,,3,vacant,,chattogram,"৳3,200,000","South Agrabad, Double Mooring"
Grab this 1050 Sq Ft Flat For Sale At Nasirabad,4.025200411013386,5.044472954916613,6,vacant,3087.0102195077925,chattogram,"৳4,200,000","Nasirabad, Bayazid"
307 Sq Ft Shop Area Is For Sale In Luxmibazar,4.163242943817322,3.0050289420815677,2,vacant,915.1262105149729,dhaka,"৳9,210,000","Luxmibazar, Sutrapur"
Noticeable 1850 Sq Ft Apartment For Sale In Malibagh,1.8975227833532218,1.9679180155486056,9,vacant,803.0347639086482,dhaka,"৳17,500,000","Malibag Bazar Rd, Malibagh"
"5 Katha Plot is now available for sale in Bproperty Village, Narayanganj City",3.220782420787308,2.9841362046301487,,vacant,-223.14041685053417,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
1504 Sq Ft Flat Is For Sale In The Thriving Arena Of Keraniganj,2.7798505368329973,3.0132505421712223,1,vacant,1448.8249621924374,dhaka,"৳7,100,000",Keraniganj
Nearly Finished 1600 Square Feet Apartment For Sale In Uttara,3.065265769039294,4.168104787373548,8,vacant,457.30934038666123,dhaka,"৳16,000,000","Sector 15, Uttara"
Offering You 2100 Sq Ft Flat For Sale In Pirerbag,3.204406836673288,2.9765455829936425,3,vacant,1981.104075250657,dhaka,"৳5,460,000","Pirerbag, Mirpur"
In Bproperty Village A Standard Residential Plot For Sale,3.146228449144776,3.0051477456805307,,vacant,1974.5824956891843,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Worthy 1397 Sq Ft Nice Flat Is Ready For Sale At Demra,3.4245800665600523,2.915328486165628,8,vacant,900.1976974451406,dhaka,"৳8,000,000","Matuail, Demra"
"An apartment is ready for sale at Enayet Bazaar Ward, near United Commercial Bank Limited",,,3,vacant,459.0646787794442,chattogram,"৳8,000,000","Goaltuli Lane, 22 No. Enayet Bazaar Ward"
1254 Sq Ft Flat For Sale In Kalachandpur,,,6,vacant,,dhaka,"৳8,300,000",
Beautiful 5 Katha Plot is now up for sale in Bproperty Village,,,,vacant,,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
For Selling Purpose This 1055 Sq.Ft Flat Is Now Vacant In Army Housing Society Road-Moushair .,,,3,vacant,,dhaka,"৳5,300,000","Moushair, Dakshin Khan"
"In A Peaceful Location Of North Pahartali, A Fantastic Flat Of 2061 Sq Ft Is Waiting For Sale.",,,4,vacant,2895.046946038946,chattogram,"৳14,500,000","Foy's Lake Approach Road, 9 No. North Pahartali Ward"
"Residential plot Is available for sale In Bproperty Village, Narayanganj",,,,vacant,,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Cozy Flat Is Available For Sale In Mirpur Near To Mirpur Adhunik Hospital,,,3,vacant,,dhaka,"৳7,500,000","Section 12, Mirpur"
We Have A 1295 Sq.Ft Flat For Sale In Taltola .,3.1698961292322796,5.030719425713925,7,vacant,1518.5391410365344,dhaka,"৳6,500,000","Taltola, Agargaon"
An Apartment Is Up For Sale At Colonel Hat Near To Colonel Hat Bus Stop,2.72867195799701,2.0057007871787422,5,vacant,1022.7275730961913,chattogram,"৳5,000,000","Colonel Hat, 10 No. North Kattali Ward"
Offering you 750 SQ FT flat for sale in Uttara 10,3.2567602631303156,3.0134782929985735,2,vacant,1350.0596669451525,dhaka,"৳6,200,000","Sector 10, Uttara"
Find 1250 SQ FT flat available for sale in Bashundhara R-A,2.633053113405815,2.0442176238435037,2,vacant,462.67680748616135,dhaka,"৳11,500,000","Block C, Bashundhara R-A"
"This 1685 Sq Ft Apartment To Sale In Ghat Farhat Beg, Bakalia",3.081185665234157,2.9712191184312053,2,vacant,2586.1145080612673,chattogram,"৳9,267,500","Dewan Bazar, Bakalia"
This Apartment Up For Sale At Dampara Near Lalkhan Bazar Jame Mosjid.,3.1291850833043573,2.9762732834175765,5,vacant,1436.7632523448597,chattogram,"৳6,000,000","14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar"
This 1744 Sq Ft Apartment With A Friendly Neighborhood Is Ready For Sale In 4 No Chandgaon Ward,,,7,vacant,265.3094535739855,chattogram,"৳12,000,000","Chand Mia Road, 4 No Chandgaon Ward"
"24,500 Sq Ft Ready Full Building Is Available For Sale At Bayazid .",,,,vacant,233.8318714395807,chattogram,"৳70,000,000","Baluchara, Bayazid"
"In The Beautiful Location Of Bproperty Village, Narayanganj, A Plot Is Up For Sale",2.866470134164086,2.8821606133251025,,vacant,2004.2453668665112,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
"In Bproperty Village , Rupganj A Standard Plot Space Is For Sale .",,,,vacant,497.0459955705986,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj"
"At Sholoshohor, flat for Sale close to Sholoshohor Jame Masjid",1.6794223998691047,1.9063488894972214,5,vacant,1216.3123339796564,chattogram,"৳6,075,000","Cosmopolitan R/A, 7 No. West Sholoshohor Ward"
"Covering 1300 Sq Ft Space A Flat Is Up For Sale In Uttar Cyabithy, Gazipur Sadar Upazila",3.3815813894207003,2.9898939077549573,7,vacant,2143.4246777518283,gazipur,"৳5,200,000","Joydebpur, Gazipur Sadar Upazila"
1150 Square Feet And 2 Bedroom Flat Is For Sale At Pahartali,3.06045150970503,3.0876462328565575,4,vacant,165.68392495830062,chattogram,"৳4,600,000","12 No. Sarai Para Ward, Double Mooring"
A Well-featured 1150 Sq Ft Residence Is Ready For Sale At Pahartali,3.0841181398985613,3.0578502126328715,7,vacant,423.43823947487385,chattogram,"৳4,600,000","12 No. Sarai Para Ward, Double Mooring"
Fairly Large Apartment Of 1300 Sq Ft Is Ready For Sale In Joydebpur,2.9315374326826085,4.016832115554044,8,vacant,1804.1751997053518,gazipur,"৳5,200,000","Joydebpur, Gazipur Sadar Upazila"
Visit This Apartment For Sale In Kallyanpur Near Kallyanpur Kazi Office.,2.961701160006662,3.0517528652873924,1,vacant,1133.9030288172014,dhaka,"৳10,000,000","Kallyanpur, Mirpur"
151 Sq Ft Shop Is Available To Sale In Chandgaon,7.213692028316169,7.93228392034293,1,vacant,11349.33090477731,chattogram,"৳3,020,000","Mohara, 4 No Chandgaon Ward"
1650 Square Ft Apartment For Sale Is Being Constructed In Mirpur,,,5,vacant,162.0600273044371,dhaka,"৳11,000,000","Middle Monipur, Mirpur"
Visit This Flat For Sale In Narayanganj Near Mizmizi Paschim Para High School.,3.117572944708634,2.998033880571868,,,1650.5690807039464,narayanganj-city,"৳2,500,000","Ati, Shiddhirganj"
"2187 Square Feet Apartment For Sale In Mohammadpur, Iqbal Road",,,4,vacant,,dhaka,"৳39,366,000","Iqbal Road, Mohammadpur"
Check This Apartment Up For sale At West Bagichagoun Near Diabetic Hospital.,2.9241975081651237,2.8863734325901405,7,vacant,1313.526480205809,cumilla,"৳5,186,500","West Bagichagoun, Bagichagaon"
A Standard Lifestyle Is Awaiting You In This 650 Square Feet Flat Up For Sale In Sutrapur,2.6883042568419304,2.8902621356911107,5,vacant,292.0237842847873,dhaka,"৳4,000,000","Gandaria, Sutrapur"
"Apartment For Sale In Mirpur-10, Senpara Parbata",2.561838256485971,3.0747629653418675,1,vacant,1845.0788854681912,dhaka,"৳6,100,000","Section 10, Mirpur"
A Spacious Commercial Property Is Up For Sale In Double Mooring,2.9420520930643606,3.0240063684017704,1,vacant,-166.65207526885206,chattogram,"৳19,400,000","28 No. Pathantooly Ward, Double Mooring"
Luxurious Residential Apartment For Sale Of 2250 Sq Ft At Lal Khan Bazaar,3.0125165975489843,3.059788320432728,1,vacant,2409.8541153024,chattogram,"৳29,000,000","14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar"
"At Mohara, Kazirhat 145 Sq Ft Commercial Area Is Available To Sale",,,1,vacant,-716.0606593071699,chattogram,"৳2,900,000","Mohara, 4 No Chandgaon Ward"
"1239 Sq Ft Convenient Apartment Is Here Ready For Sale In Women Collage Road, Kandirpar",2.992362242885907,2.8548427548693316,2,vacant,1018.9274985778359,cumilla,"৳6,700,000","Manoharpur, Kandirpar"
"1337 Sq Ft Flat For Sale In Double Mooring, With Good Home Facilities",3.0119086476471777,3.064891269897663,3,vacant,1939.1869478819008,chattogram,"৳7,754,600","24 No. North Agrabad Ward, Double Mooring"
1400 Sq Ft Apartment To Sale In Ghat Farhat Beg Beside To Shri Shri Ramthakur O Joy Baba Loknath Kunjo,2.5223457591558587,2.728125446530527,4,vacant,1336.9946680980033,chattogram,"৳7,700,000","Dewan Bazar, Bakalia"
Worthy 1040 SQ FT residence is for sale at Banasree,2.797258093071573,4.119821930167785,6,vacant,1108.5025619850635,dhaka,"৳6,500,000","South Banasree Project, Banasree"
"1500 Sq Ft Nice Flat For Sale In Panchlaish, Katalgonj",,,4,vacant,-255.11204241321377,chattogram,"৳11,000,000","Katalgonj, Panchlaish"
"Visit This Plot For Sale In Bproperty Village, Rupganj",,,,vacant,-779.5688411499705,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Flat For Sale At 24 No. North Agrabad Ward Near Hamidia Jame Masjid,,,1,vacant,-896.0787659494997,chattogram,"৳6,000,000","24 No. North Agrabad Ward, Double Mooring"
"5 Katha Plot is now available for sale in Bproperty Village, Rupganj",3.035103479700437,3.1026283315290986,,vacant,1670.891145087967,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
A 2961 Sq Ft Beautiful Apartment Is Up For Sale In Gulshan 1,3.226509894996035,3.3138974503663174,3,vacant,1577.5753780489526,dhaka,"৳52,500,000","Gulshan 1, Gulshan"
Very Well Designed 1314 Sq Ft Residential Flat Is There For Sale At Nasirabad,,,2,vacant,385.461627659177,chattogram,"৳7,570,000","Nasirabad, Bayazid"
Buy This 2687 Square Feet Flat In The Nice Area Of Banani,2.9788898463588898,3.068038081509443,4,vacant,1413.0779515835673,dhaka,"৳47,500,000","Road No 25, Banani"
An Attractively Designed 1250 Sq Ft Apartment For Sale In Mirpur Section 10,2.8963218735525427,2.823083167935107,6,vacant,1262.8238053228627,dhaka,"৳7,800,000","Section 10, Mirpur"
"1596 Sq Ft 3 Bed Apt. Is Available To Sale In Khilgaon, Dhaka",2.8605714537935873,3.041756532846763,1,vacant,1185.2845274126598,dhaka,"৳10,374,000","Riazbag, Khilgaon"
"Commercial space for sale in Rupnagar R/A, near Jaman Plaza",4.103643447811682,3.9797687034138103,2,vacant,1605.48410731659,dhaka,"৳23,000,000","Rupnagar R/A, Mirpur"
"In Shah Ali Bag, This 1090 Sq Ft Residence Is Waiting For Sale",3.043224440686365,3.0126983468773885,3,vacant,1084.8554332342094,dhaka,"৳7,085,000","Section 1, Mirpur"
"1240 Sq Ft Flat For Sale Is Ready To Offer You A Tranquil Home Experience In Gazipur, Joydebpur",4.139441732996389,4.91079749259708,8,vacant,1703.897912892889,gazipur,"৳4,960,000","Joydebpur, Gazipur Sadar Upazila"
Kazirhat Is Offering You A 115 Sq Ft Commercial Arena For Sale .,4.029216072443411,5.076370815165235,1,vacant,2030.7943676560105,chattogram,"৳2,300,000","Mohara, 4 No Chandgaon Ward"
200 Sq Ft Shop Is Available For Sale At Bakalia,4.181393608945155,4.858287709140512,1,vacant,2583.577745234958,chattogram,"৳5,000,000","Dewan Bazar, Bakalia"
In Bproperty Village Rupganj A Residential Plot Is For Sale,4.020956566205901,5.1214860418668735,,vacant,2551.022751904979,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
A Convenient 1450 Sq Ft Residential Flat Is Prepared To Be Sale At North Forida Para,4.1738443883090675,4.959957548497858,6,vacant,4376.474718158032,chattogram,"৳7,500,000","North Forida Para, 4 No Chandgaon Ward"
See This Office Space Of 150 Sq.Ft Is For Sale Located In Chandgaon Near Bahaddarhat Jame Mosque.,3.192927015168891,1.862755940520478,4,vacant,489.16865840129776,chattogram,"৳3,700,000","CDA Avenue, Sholokbahar"
"Checkout This Incredible 1665 Sq Ft Flat With Great Features, Up For Sale In Sholokbahar",2.8217606076976947,3.1560540807570696,9,vacant,1224.6289972768782,chattogram,"৳7,000,000","Abdul Hamid Road, Sholokbahar"
Spacious 2120 Sq Ft Apartment For Sale At Khulshi Hill R/a,2.599413513485296,2.9934109642300046,5,vacant,742.2125173060145,chattogram,"৳19,000,000","North Khulshi, Khulshi"
Flat For Sale In West Agargaon Nearby Bangladesh Public Service Commission,3.3419541607990126,3.1866496361673504,2,vacant,1006.3620369626203,dhaka,"৳7,300,000","West Agargaon, Agargaon"
"Modern 1220 Sq Ft Flat For Sale In Free School Street Road, Kathalbagan",21.056861630768456,10.119501666302861,3,vacant,13090.879067344275,dhaka,"৳16,300,000","Free School Street, Kathalbagan"
1537 Square Feet Flat With 3 Bedrooms Is Available For Sale In Bashundhara R/a,3.6201630714962043,3.9219066909435547,5,vacant,3109.0336202842373,dhaka,"৳14,500,000","Block K, Bashundhara R-A"
A Finely Built 800 Sq Ft Flat Is Up For sale In North Pirerbag,3.8418563803633856,4.991684306823433,6,vacant,2139.079420424575,dhaka,"৳5,300,000","Pirerbag, Mirpur"
"We Are Happy To Presents This 129 Sq Ft Fitted Shop Located In Kazirhat, Mohara For Sale",3.171005408195532,2.0118427665187175,,vacant,734.7314344947653,chattogram,"৳3,225,000","Mohara, 4 No Chandgaon Ward"
To Settle Comfortably You Can Take This 1375 Sq Ft Flat For Sale In Lal Khan Bazaar,2.938038808723794,3.1493387320079314,1,vacant,1195.7367868699903,chattogram,"৳8,562,500","Hill Side Residential Area, Lal Khan Bazaar"
Well Organized 5 Katha Plot Is Ready For Sale In Purbachal Marine City,2.8865550091543977,3.042808231382752,,vacant,615.8772614584352,narayanganj-city,"৳6,500,000","Rupganj, Narayanganj"
1470 Sq Ft Flat Is For Sale In Mansurabad Housing Society Nearby Baitur Rahman Jame Mosque,3.3103593120338766,4.017249073773241,2,vacant,1363.1134116050384,dhaka,"৳7,000,000","Mansurabad Housing Society, Adabor"
"A Rightly Planned 1500 Sq Ft Flat Is Found For Sale In 24 No. North Agrabad Ward, Double Mooring",2.7679780662011098,2.98044309669809,10,vacant,1349.8861107352814,chattogram,"৳8,600,000","24 No. North Agrabad Ward, Double Mooring"
A Beautiful 972 sft Apartment Is Up For Sale At,,,2,vacant,4044.47951843362,chattogram,"৳5,000,000","South Khulshi, Khulshi"
"A Finely Built 1090 Sq Ft Flat Is Up For Sale In Ali And Nur Real Estate, Mohammadpur",3.0468317585000277,3.1276457573203764,3,vacant,2080.7613771539136,dhaka,"৳6,540,000","Ali And Nur Real Estate, Mohammadpur"
Pursue This 1383 Square Feet Apartment Ready For Sale In Dhanmondi,2.0865036000005053,2.0003625442112316,5,vacant,824.6574342671239,dhaka,"৳10,800,000","West Dhanmondi and Shangkar, Dhanmondi"
"1100 Sq Ft Apartment Is For Sale In Mirpur, Section 1",,,6,vacant,2848.0657695548875,dhaka,"৳6,400,000","Section 1, Mirpur"
Buy This 240 Sq Ft Shop At Bakalia,3.20188084421932,2.9447666857260812,4,vacant,713.2235054688044,chattogram,"৳5,520,000","Dewan Bazar, Bakalia"
Affordable 1300 Square Feet Flat Up For Sale In Uttar Cyabithy Close To Court Mosjid,3.043994233807541,2.945817720945089,7,vacant,1784.1858332316076,gazipur,"৳5,200,000","Joydebpur, Gazipur Sadar Upazila"
A 970 Sq.Ft Apartment For sale Is All Set For You In East Bashabo Close To Agrani Bank Limited,3.1084208932332245,2.862814126181296,6,vacant,995.7269554903784,dhaka,"৳5,000,000","East Bashabo, Bashabo"
3 Bedroom And 3 Bathroom Apartment For Sale In South Agrabad.,1.9425733106602814,1.9265807101259222,2,vacant,1304.1359186465622,chattogram,"৳7,150,000","South Agrabad, Double Mooring"
Properly Designed This 1000 Square Feet Apartment Is Now Up For Sale In Chandana Next To Joydebpur Govt. Girls High School.,3.0138905376745266,3.146610571204058,7,vacant,2313.1447918477616,gazipur,"৳4,300,000","Chandana, Gazipur Sadar Upazila"
Check This Fine Looking Flat Of 2643 Sq Ft Offered For Sale In South Khulsi,3.0238237320983776,2.979785620833921,9,vacant,1461.7826633684033,chattogram,"৳23,000,000","South Khulshi, Khulshi"
Obtain This Well Fitted Flat Of 1000 Sq Ft Which Is Up For Sale In Tongi,3.0476540608768046,4.06892204995357,6,vacant,868.4629417760394,gazipur,"৳3,800,000","Tongi, Gazipur Sadar Upazila"
"Buy This Beautiful 1350 Sq Ft Ready Flat In Dakshin Khan, Sobur Khan Road",3.171152850210084,2.757469973631062,9,vacant,1419.9392159725426,dhaka,"৳6,500,000","Sobur khan Road, Dakshin Khan"
Modest 1493 Sq Ft Ready Apartment For Sale In Bakalia,3.122990122727753,3.0556055246870257,2,vacant,1695.090231678402,chattogram,"৳9,800,000","17 No West Bakalia Ward, Bakalia"
5050 Sq Ft Full Commercial Building Is For Sale At Hathazari.,3.0097960855865713,2.9842126988420463,,vacant,1473.901662342783,chattogram,"৳90,000,000","Chowdhury Hat, Hathazari"
"An Apartment Up For Sale Is Located At Sholoshohor, Near To Sunnia Madrasha",2.8207416405699393,3.952894259438769,7,vacant,1460.171261491637,chattogram,"৳3,705,000","Jangalpara, 7 No. West Sholoshohor Ward"
Grab This 1400 Sq Ft Flat Up For Sale In Chattogram DOHS,3.0149922742893662,5.017705741942834,6,vacant,2339.523757754131,chattogram,"৳7,000,000","Chattogram DOHS, Bayazid"
Buy This 1537 Square Feet Flat Available In Bashundhara R-a,2.9937927810393563,2.9514867591822798,2,vacant,1799.7870261788848,dhaka,"৳14,500,000","Block K, Bashundhara R-A"
2280 Square Feet Flat With Various Features Is Available For Sale In Bashundhara R/a,3.0427985427658024,2.792192804494945,2,vacant,1361.363194998744,dhaka,"৳25,000,000","Block D, Bashundhara R-A"
188 Sq Ft Commercial Space Is Up For Sale At South Agrabad,3.4888461302200318,3.090235896860313,1,vacant,573.4380478300268,chattogram,"৳5,675,125","South Agrabad, Double Mooring"
"In Bproperty Village, Rupganj A Standard Residential Plot For Sale.",2.8839604082147132,3.023777670431223,,vacant,1609.9642939935577,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Visit This Apartment For Sale In East Monipur Near Life Aid Specialized Hospital Pvt. Ltd.,3.0935563041882252,2.9692827951117984,5,vacant,862.6913560597948,dhaka,"৳4,500,000","East Monipur, Mirpur"
In 26 No. North Halishahar Ward A Standard Flat Is For Sale,,,8,vacant,233.13882466580853,chattogram,"৳5,400,000","26 No. North Halishahar Ward, Halishahar"
"You can buy this lovely apartment of 2180 sq ft to live a relaxed life at Bashundhara R-A, Block J",,,7,vacant,215.07105208389817,dhaka,"৳17,500,000","Block J, Bashundhara R-A"
A Well Defined Commercial Office Of 1950 Sq Ft In South Kattali Is Available For Sale,3.5179394661202417,3.021906429194189,2,vacant,332.9239211973111,chattogram,"৳14,625,000","Port Connecting Road, 11 No. South Kattali Ward"
"600 Sq Ft Apartment For Sale In Mirpur, Section 12",20.91624703136827,10.157864588878445,7,vacant,24048.851081897134,dhaka,"৳3,250,000","Section 12, Mirpur"
"To Live A Secure Life You Can Take This 1275 Sq Ft Flat For Sale At Kallyanpur, Mirpur",3.0718005642919617,3.0198785038407148,8,vacant,2002.00182986108,dhaka,"৳8,600,000","Kallyanpur, Mirpur"
Wonderful Flat Of 1450 Sq Ft Is Available For Sale In Jamal Khan,2.823028045078471,2.864705869105832,2,vacant,1783.8793563204038,chattogram,"৳11,500,000","Darul Uloom Road, Jamal Khan"
"Buy This 1162 Sq Ft Flat With 3 Bedrooms, In The Area Of Khulshi",2.922121216604525,3.0220261914998208,7,vacant,1532.7119488246124,chattogram,"৳6,972,000","Khulshi Green Housing Society, Khulshi"
"Look At This Nice 2225 Sq Ft Flat Is Up For Sale At Block I, Bashundhara R/A",3.055150230266633,2.9947807418974524,3,vacant,128.760843342028,dhaka,"৳23,500,000","Block I, Bashundhara R-A"
A Nice Apartment For Sale In Mirpur Near Brac Bank,3.187495001534692,3.0845409873468173,5,vacant,2089.431370486582,dhaka,"৳3,200,000","Section 6, Mirpur"
An Apartment Which Is Up For Sale At Proshanti R/A Near To Proshanti Jame Masjid,,,2,vacant,427.6379485628298,chattogram,"৳5,040,000","Proshanti R/A, 10 No. North Kattali Ward"
Grab This Lovely Flat Of 1632 Sq Ft Is Up For Sale In Firingee Bazaar Before It&#039;s Sold Out,,,8,vacant,-524.9905022827841,chattogram,"৳9,160,000","Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward"
"We Are Offering A Reasonably Priced Flat For Sale Which Is Featuring 1200 Sq Ft Space In Monoharpur, Kandirpara",,,9,vacant,-364.62108205553744,cumilla,"৳5,500,000","Manoharpur, Kandirpar"
A well-constructed 1650 SQ FT flat is for sale in Bochila,,,1,vacant,259.3107810576544,dhaka,"৳7,500,000","Bochila, Mohammadpur"
1285 Sq.ft Apartment For Sale In Jigatola.,,,8,vacant,524.5646697548104,dhaka,"৳7,788,000","Jigatola, Hazaribag"
1400 Sq Ft Apartment To Sale In Dewan Bazar Next To Shri Shri Ramthakur O Joy Baba Loknath Kunjo,,,3,vacant,-139.99381168749113,chattogram,"৳7,700,000","Dewan Bazar, Bakalia"
"A Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",2.8406019779704437,3.0402108207038947,,vacant,1897.3726135157012,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
A Strongly Structured Apartment Of 1570 Sq Ft Is Available For Sale In Kalamia Bazar,2.84618886879353,2.839464906930721,4,vacant,569.8719806277716,chattogram,"৳6,280,000","18 No. East Bakalia Ward, Bakalia"
"1105 Square Feet Flat Is Waiting For Sale At Begum Rokeya Sharani, East Kazipara",1.7911533455956534,2.0689381695111435,7,vacant,521.9265837294531,dhaka,"৳7,500,000","East Kazipara, Mirpur"
"Take The Decision Of Buying This 1440 Sq Ft Flat In Bayazid, Hill View R/a",,,2,vacant,-1068.763200556988,chattogram,"৳6,192,000","Hill View R/A, Bayazid"
"Plot For Sale In Narayanganj, Rupganj, Bproperty Village",1.9192737880710025,2.0045963119188803,,vacant,609.3204069774043,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
"Look At This Nice 1200 Sq Ft Flat Is Up For Sale At Section 1, Mirpur",2.0282166051567314,1.9151087327869216,6,vacant,2058.6047309452074,dhaka,"৳8,700,000","Section 1, Mirpur"
125 Sq Ft Shop For Sale At 9 No. North Pahartali Ward.,1.985929928093693,1.9041743021285766,1,vacant,2389.8097821890674,chattogram,"৳4,375,000","Dhaka Trunk Road, 9 No. North Pahartali Ward"
Take A Look At This 1160 Square Feet Commercial Office Space For Sale In Jamal Khan Next To Red Crescent Maternity Hospital,2.162058976504866,2.100380713122888,1,vacant,1291.3389257879853,chattogram,"৳23,200,000","Nabab Siraj Ud Daula Road, Jamal Khan"
"View This 700 Sq Ft Residential Flat For Sale In Mirpur-1, Block C",1.8124075115959293,1.8521367970761493,5,vacant,665.3513864920844,dhaka,"৳4,000,000","Section 1, Mirpur"
Take A Look At This 1590 Sq Ft Flat Which Is Up For Sale In Jamal Khan,1.7617116159277888,2.1041514352325583,10,vacant,1016.4636899600906,chattogram,"৳10,000,000","Momin Road, Jamal Khan"
Tastefully Designed This 650 Sq Ft Home Is Now Vacant For Sale In Mirpur,,,2,vacant,414.1835891184765,dhaka,"৳4,225,000","Section 10, Mirpur"
"See This 2160 Sq.Ft Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,-741.683761766715,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Commodious 1621 Sq Feet Flat For Sale At Muradpur.,,,4,occupied,-144.92628433736917,chattogram,"৳10,500,000","Mirzapul Road, Muradpur"
"3 Katha Residential Plot For Sale At S. K. Mannan Road, Dattapara .",,,,vacant,1064.5118759224154,gazipur,"৳9,000,000","Tongi, Gazipur Sadar Upazila"
Nice 1050 SQ FT flat is available for sale in Taltola,,,3,vacant,-430.0321534776259,dhaka,"৳5,000,000","Taltola, Agargaon"
"1250 Square Feet Residential Flat For Sale In Dakshin Khan, Faydabad",2.835200831617089,2.869241060384204,4,vacant,1292.7183454270366,dhaka,"৳7,000,000","Faydabad, Dakshin Khan"
A 1450 Sq.Ft Residential Apartment For Sale At 9 No. North Pahartali Ward,2.8844553708770126,4.048788240861795,4,vacant,2067.949074733084,chattogram,"৳7,500,000","Rose Valley Residential Area, 9 No. North Pahartali Ward"
A 1500 Sq.Ft -3 Bedroom Residential Apartment For Sale At 24 No. North Agrabad Ward,,,5,vacant,1570.591001013166,chattogram,"৳6,000,000","24 No. North Agrabad Ward, Double Mooring"
Apartment for sale is all set for you to settle in Mirpur close to Mirpur 10 No Market Masjid,,,2,vacant,523.439941233238,dhaka,"৳6,500,000","Section 10, Mirpur"
Offering You 1720 Sq Ft Flat For Sale In Hazaribag,3.1403318004680045,3.083624141664022,2,vacant,1296.370440090006,dhaka,"৳14,000,000","Jigatola, Hazaribag"
At Alkaran Road 2252 Square Feet Large Residential Apartment For Sale,3.1340336634945074,2.7845236559563897,3,vacant,1896.2788232230082,chattogram,"৳11,260,000","Alkaran Road, 31 No. Alkoron Ward"
3 katha Residential Plot Is For Sale In Bproperty Village,3.2763142914421683,3.0339204316871022,,vacant,3028.759411824485,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Worthy 1397 Sq Ft Nice Flat Is Ready For Sale At Demra,3.623130265589242,3.158451081723394,8,vacant,1423.9387469121082,dhaka,"৳8,000,000","Matuail, Demra"
Acquire This 930 Sq Ft With 2 Bedrooms Flat Which Is Up For Sale In Middle Monipur Beside To Baitur Rowshan Jame Masjid .,,,3,vacant,1925.1186898931073,dhaka,"৳5,200,000","Middle Monipur, Mirpur"
"This 1240 Square Feet Apartment Is Ready For Sale At Lake View Society, 9 No. North Pahartali Ward",2.836415864781239,3.0381400244551084,6,vacant,2220.2781144586434,chattogram,"৳5,000,000","Foys Lake, 9 No. North Pahartali Ward"
A 3 Bedroom Residential Apartment For Sale At Bashundhara Next To Sunnydale School .,2.8634890773915096,2.9704825197385754,4,vacant,999.131857416118,dhaka,"৳21,200,000","Block F, Bashundhara R-A"
"Picture Yourself, Residing In This Well Constructed And Planned 2258 Sq Ft Apartment In Uttara Sector 13 For Sale, Near Milestone College",,,2,vacant,642.0876362683497,dhaka,"৳28,000,000","Sector 13, Uttara"
Banasree Is Offering You A 1940 Sq Ft Apartment Ready For Sale,,,9,vacant,2310.7730542761733,dhaka,"৳13,968,000","Block J, Banasree"
Graceful Flat Of 850 Sq Ft Is Prepared For Sale In Pallabi Eastern Housing.,,,5,vacant,904.3870514993301,dhaka,"৳2,500,000","Pallabi, Mirpur"
"Attention ! A 900 Sq.Ft Flat Is Up For Sale At 33 No. Firingee Bazaar Ward, This Is What You’ve Been Searching For As Your New Home!",2.73046671329535,2.9210165016166925,3,vacant,1727.5280804581764,chattogram,"৳4,500,000","Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward"
Check Out This 200 Sq Ft Shop Ready To Sale At Bakalia,3.074227186201042,3.074108940203529,1,vacant,1351.548823676531,chattogram,"৳5,000,000","Dewan Bazar, Bakalia"
"A Very Beautiful 1400 Sq Ft Flat Is Now Available For Sale In Chikha Bazar, Ibrahimpur",3.0114535393215145,3.208715730223738,8,vacant,587.3542995096465,dhaka,"৳9,500,000","Chikha Bazar, Ibrahimpur"
